report_id,rank,track_id,score,sub_idx
89,3,235,0.07353457063436508,9172
89,4,235,0.07394519448280334,9188
89,5,235,0.07705102860927582,9202
90,1,25,0.07087735086679459,983
90,2,167,0.07210874557495117,6520
90,3,25,0.07371430099010468,976
90,4,25,0.07376118004322052,980
90,5,25,0.07587629556655884,977
91,1,418,0.07538136094808578,16303
91,2,418,0.07552670687437057,16306
91,3,418,0.0777839869260788,16311
91,4,418,0.07817533612251282,16304
91,5,418,0.07836724072694778,16308
92,1,154,0.06774275749921799,6022
92,2,154,0.06814716756343842,6019
92,3,154,0.07496310025453568,6016
92,4,154,0.07589121907949448,6030
92,5,154,0.07642888277769089,6023
93,1,239,0.0641978457570076,9321
93,2,239,0.06459538638591766,9326
93,3,239,0.0668134018778801,9323
93,4,239,0.06889525800943375,9324
93,5,239,0.0696849375963211,9327
94,1,374,0.06049172207713127,14594
94,2,374,0.06144588440656662,14593
94,3,374,0.061958830803632736,14591
94,4,374,0.06289121508598328,14587
94,5,374,0.06365565955638885,14590
95,1,430,0.05940699577331543,16773
95,2,430,0.060348182916641235,16781
95,3,430,0.0623338408768177,16772
95,4,430,0.06263527274131775,16795
95,5,430,0.06333649903535843,16787
96,1,298,0.11638186126947403,11645
96,2,298,0.11980341374874115,11637
96,3,298,0.11993120610713959,11660
96,4,298,0.12020870298147202,11653
96,5,298,0.1209186390042305,11659
97,1,401,0.055082257837057114,15650
97,2,401,0.05737512558698654,15642
97,3,401,0.05759701132774353,15658
97,4,401,0.05803002417087555,15643
97,5,401,0.05889054387807846,15641
98,1,237,0.0887896865606308,9243
98,2,237,0.08967608213424683,9245
98,3,237,0.09151691943407059,9256
98,4,237,0.09297848492860794,9248
98,5,237,0.09348928183317184,9247
99,1,380,0.05698474496603012,14845
99,2,380,0.05712473392486572,14846
99,3,380,0.05771538242697716,14850
99,4,380,0.05798840895295143,14856
99,5,380,0.059180814772844315,14852
100,1,272,0.06490284949541092,10630
100,2,272,0.06499461829662323,10622
100,3,272,0.06601961702108383,10613
100,4,272,0.06621523946523666,10638
100,5,272,0.06732086092233658,10623
101,1,380,0.06902317702770233,14850
101,2,380,0.07081593573093414,14838
101,3,380,0.07102940231561661,14856
101,4,380,0.07137680053710938,14830
101,5,380,0.07144732773303986,14849
102,1,142,0.05346735566854477,5549
102,2,142,0.05388156324625015,5543
102,3,142,0.05535589158535004,5552
102,4,142,0.057198766618967056,5557
102,5,142,0.05833173170685768,5560
103,1,337,0.10534095019102097,13152
103,2,337,0.10789275914430618,13153
103,3,337,0.10957155376672745,13157
103,4,337,0.11149825155735016,13164
103,5,337,0.111832395195961,13151
104,1,133,0.0820428729057312,5201
104,2,133,0.08308712393045425,5209
104,3,133,0.08363090455532074,5192
104,4,133,0.08431374281644821,5217
104,5,133,0.08769577741622925,5224
105,1,20,0.06846044212579727,817
105,2,20,0.06986048817634583,818
105,3,20,0.07320108264684677,816
105,4,20,0.07604696601629257,810
105,5,20,0.07906349748373032,811
106,1,410,0.057111166417598724,16003
106,2,410,0.05753747746348381,16004
106,3,410,0.05793493613600731,16008
106,4,410,0.058043889701366425,16009
106,5,410,0.05882978439331055,15995
107,1,226,0.1067277118563652,8815
107,2,226,0.11485356837511063,8814
107,3,226,0.11615963280200958,8827
107,4,226,0.11727240681648254,8818
107,5,226,0.11792320758104324,8816
108,1,246,0.10213368386030197,9601
108,2,246,0.1045856922864914,9600
108,3,246,0.10536867380142212,9602
108,4,246,0.10679387301206589,9610
108,5,246,0.10751394182443619,9599
109,1,379,0.07427093386650085,14804
109,2,379,0.07705257833003998,14805
109,3,379,0.07787282019853592,14812
109,4,379,0.08311796188354492,14811
109,5,379,0.08419843763113022,14803
110,1,270,0.0716560035943985,10536
110,2,270,0.07201610505580902,10537
110,3,104,0.07308250665664673,4085
110,4,104,0.07573004812002182,4077
110,5,104,0.07665782421827316,4071
111,1,349,0.10871469974517822,13611
111,2,349,0.1108812466263771,13620
111,3,349,0.11552521586418152,13619
111,4,349,0.11617836356163025,13627
111,5,349,0.12055010348558426,13624
112,1,460,0.08394284546375275,17955
112,2,460,0.08529143035411835,17947
112,3,113,0.08924934267997742,4418
112,4,460,0.08979763090610504,17970
112,5,460,0.09006042778491974,17964
113,1,460,0.0640547052025795,17960
113,2,460,0.06617382168769836,17967
113,3,460,0.06769654899835587,17966
113,4,460,0.06985622644424438,17973
