track_id,report_id,score,sub_idx
77,128,0.30407819151878357,3028
78,70,0.22212637960910797,3052
79,45,0.21288837492465973,3110
80,19,0.3451583683490753,3133
81,134,0.2494926154613495,3177
82,50,0.3203609585762024,3218
83,45,0.24111899733543396,3244
84,154,0.30699536204338074,3296
85,193,0.4278629720211029,3339
86,163,0.275547057390213,3367
87,66,0.2608189880847931,3418
88,180,0.4145433008670807,3470
89,1,0.35406720638275146,3483
90,82,0.3714953362941742,3518
91,107,0.4941030442714691,3557
92,109,0.30102428793907166,3595
93,28,0.321455717086792,3637
94,86,0.35698628425598145,3670
95,71,0.33200791478157043,3710
96,53,0.2947348654270172,3765
97,89,0.5145110487937927,3788
98,165,0.2653699517250061,3830
99,74,0.24239180982112885,3866
100,70,0.23386403918266296,3902
101,179,0.22149421274662018,3958
102,128,0.3143400251865387,3982
103,112,0.4166172444820404,4028
104,112,0.19089017808437347,4065
105,129,0.3145569860935211,4117
106,112,0.46848347783088684,4137
107,168,0.1864914745092392,4187
108,45,0.20489348471164703,4215
109,168,0.2554467022418976,4252
110,20,0.5041391849517822,4292
111,66,0.3094584345817566,4337
112,171,0.40081289410591125,4375
113,165,0.33490097522735596,4423
114,109,0.2839870750904083,4477
115,129,0.24974524974822998,4496
116,124,0.2358834445476532,4559
117,193,0.41031506657600403,4579
118,12,0.30634763836860657,4603
119,193,0.41317063570022583,4649
120,168,0.25713619589805603,4710
121,43,0.287528932094574,4745
122,45,0.19074523448944092,4770
123,163,0.2625916004180908,4802
124,168,0.28756946325302124,4870
125,192,0.33455532789230347,4895
126,193,0.4083235561847687,4920
127,74,0.32230445742607117,4965
128,193,0.4098410904407501,4993
129,179,0.29880908131599426,5035
130,129,0.28834453225135803,5073
131,26,0.2243908792734146,5115
132,193,0.37580594420433044,5150
133,162,0.2755531370639801,5201
134,177,0.3028753995895386,5249
135,134,0.3547799289226532,5265
136,179,0.21981972455978394,5308
137,53,0.26624584197998047,5380
138,134,0.26375165581703186,5405
139,45,0.20429334044456482,5438
140,141,0.345106303691864,5491
141,141,0.3619144856929779,5503
142,104,0.31947189569473267,5549
143,24,0.25842466950416565,5581
144,1,0.320982426404953,5627
145,163,0.35116341710090637,5659
146,179,0.29637253284454346,5718
147,1,0.29858168959617615,5742
148,50,0.32048875093460083,5776
149,194,0.30472466349601746,5821
150,94,0.2860325872898102,5851
151,43,0.23796862363815308,5896
152,55,0.22730500996112823,5928
153,112,0.3607155978679657,5993
154,194,0.25481006503105164,6014
155,112,0.2908029556274414,6048
156,133,0.3499242067337036,6121
157,158,0.37971410155296326,6138
158,89,0.42198559641838074,6176
159,99,0.46549755334854126,6207
160,109,0.2755126655101776,6247
161,193,0.434016615152359,6279
162,82,0.36992865800857544,6318
163,100,0.3818783164024353,6373
164,103,0.2852356731891632,6397
165,40,0.397011935710907,6441
166,112,0.2863878905773163,6493
167,43,0.32462525367736816,6544
168,193,0.38557735085487366,6556
169,192,0.34235063195228577,6600
170,177,0.43841642141342163,6640
171,171,0.4581984281539917,6673
172,74,0.2565672993659973,6709
173,179,0.25849971175193787,6780
174,193,0.4111613631248474,6786
175,184,0.28545811772346497,6855
176,145,0.4966883659362793,6897
177,103,0.3248503506183624,6911
178,78,0.31799012422561646,6959
179,154,0.4350261092185974,6983
180,7,0.25818443298339844,7023
181,171,0.40148836374282837,7064
182,89,0.37890374660491943,7100
183,78,0.30916765332221985,7161
184,150,0.2518310248851776,7196
185,104,0.3635120093822479,7252
186,104,0.38610345125198364,7276
187,1,0.3207545280456543,7326
188,112,0.34695860743522644,7341
189,163,0.3169246315956116,7380
190,177,0.33846616744995117,7426
191,100,0.372444748878479,7483
192,195,0.3084706962108612,7514
193,24,0.2857411205768585,7531
194,134,0.24982303380966187,7570
195,193,0.4109722971916199,7637
196,168,0.24114371836185455,7647
197,193,0.4767129421234131,7685
198,45,0.25423118472099304,7723
199,101,0.18920253217220306,7779
200,163,0.23434726893901825,7820
201,82,0.3701741099357605,7847
202,53,0.33230060338974,7916
203,163,0.20103523135185242,7927
204,43,0.29535385966300964,7984
205,70,0.307489275932312,8029
206,193,0.4159676432609558,8040
207,112,0.22409449517726898,8092
208,132,0.32226017117500305,8135
209,158,0.28578054904937744,8176
210,163,0.26925379037857056,8197
211,163,0.39137089252471924,8233
212,134,0.3186935782432556,8298
213,19,0.35980719327926636,8340
214,108,0.43572816252708435,8364
215,168,0.2056165635585785,8385
216,142,0.31380704045295715,8437
217,168,0.183731347322464,8477
218,101,0.35649949312210083,8524
219,184,0.29422926902770996,8569
220,154,0.2782619595527649,8588
221,121,0.3950043022632599,8622
222,138,0.2243669629096985,8668
223,171,0.39195650815963745,8708
224,103,0.29412490129470825,8742
225,179,0.222020223736763,8779
226,42,0.343410849571228,8816
227,193,0.39953386783599854,8869
228,105,0.3195124566555023,8910
229,74,0.29833924770355225,8947
230,112,0.1797889769077301,9005
231,168,0.2588105797767639,9038
232,184,0.25323009490966797,9075
233,20,0.5151516795158386,9124
234,53,0.2953748404979706,9144
235,163,0.1942979097366333,9174
236,55,0.33437588810920715,9205
237,184,0.310352087020874,9255
238,193,0.4976469874382019,9295
239,129,0.3181593418121338,9329
240,136,0.4554938077926636,9361
241,50,0.33855974674224854,9401
242,67,0.46586304903030396,9441
243,82,0.34225910902023315,9478
244,167,0.29225650429725647,9520
245,74,0.1750580221414566,9563
246,94,0.4005460739135742,9597
247,193,0.36637723445892334,9639
248,138,0.3480096757411957,9676
249,170,0.2550603747367859,9746
250,78,0.3576447665691376,9758
251,82,0.36872598528862,9792
252,24,0.27951616048812866,9866
253,168,0.2496461719274521,9881
254,168,0.29175111651420593,9914
255,26,0.25952252745628357,9947
256,40,0.33702710270881653,10003
257,193,0.40718987584114075,10030
258,117,0.34817758202552795,10088
259,195,0.2511920928955078,10123
260,1,0.3243551254272461,10162
261,170,0.29704591631889343,10202
262,20,0.4819311201572418,10246
263,124,0.36827293038368225,10273
264,82,0.2915097177028656,10300
265,193,0.4464351534843445,10373
266,154,0.26905757188796997,10376
267,182,0.293046772480011,10415
268,50,0.36937597393989563,10463
269,24,0.24145445227622986,10499
270,104,0.3778747022151947,10546
271,61,0.4133313000202179,10595
272,194,0.3203085958957672,10626
273,194,0.32701176404953003,10654
274,26,0.2994306981563568,10722
275,94,0.32487642765045166,10741
276,107,0.4779576361179352,10767
277,94,0.40282684564590454,10826
